X,Y,OBJECTID,PROJECT_NUMBER,SEGMENT_NUMBER,INSTALLATION_NUMBER,INSTALLATION_TYPE,INSTALLATION_TYPE_DESC,APPLICATION_DETERMINATION_NUM,ACTIVITY_APPROVAL_DATE,ACTIVITY_CANCEL_DATE,LEGACY_OGC_FILE_NUMBER,PROPONENT,AUTHORITY_TYPE,DATA_SOURCE
-121.775036774769475,57.046050884609734,17020489,000024546,2,7,VALV,Valve,100100570,2017-08-11T13:26:24.000Z,,,Black Swan Energy Ltd.,OGAA,
-121.775036774769475,57.046050884609734,17020490,000024546,2,8,RISE,Riser,100100570,2017-08-11T13:26:24.000Z,,,Black Swan Energy Ltd.,OGAA,
-121.772495613652197,57.043336277296866,17020491,000024546,3,9,RISE,Riser,100100570,2017-08-11T13:26:24.000Z,,,Black Swan Energy Ltd.,OGAA,
-121.772495613652197,57.043336277296866,17020492,000024546,3,10,VALV,Valve,100100570,2017-08-11T13:26:24.000Z,,,Black Swan Energy Ltd.,OGAA,
-121.775037162202381,57.046051285157731,17020493,000024546,3,11,RISE,Riser,100100570,2017-08-11T13:26:24.000Z,,,Black Swan Energy Ltd.,OGAA,
-121.775037162202381,57.046051285157731,17020494,000024546,3,12,VALV,Valve,100100570,2017-08-11T13:26:24.000Z,,,Black Swan Energy Ltd.,OGAA,
-121.775037162202381,57.046051285157731,17020495,000024546,3,13,VALV,Valve,100100570,2017-08-11T13:26:24.000Z,,,Black Swan Energy Ltd.,OGAA,
-121.781545252016855,57.051176457377196,17020496,000024546,3,14,RISE,Riser,100100570,2017-08-11T13:26:24.000Z,,,Black Swan Energy Ltd.,OGAA,
-121.781545252016855,57.051176457377196,17020497,000024546,3,15,VALV,Valve,100100570,2017-08-11T13:26:24.000Z,,,Black Swan Energy Ltd.,OGAA,
-121.781545305215531,57.051176906345901,17020498,000024546,4,16,RISE,Riser,100100570,2017-08-11T13:26:24.000Z,,,Black Swan Energy Ltd.,OGAA,
-121.781545305215531,57.051176906345901,17020499,000024546,4,17,VALV,Valve,100100570,2017-08-11T13:26:24.000Z,,,Black Swan Energy Ltd.,OGAA,
-121.775037885702602,57.046051065261487,17020500,000024546,4,18,RISE,Riser,100100570,2017-08-11T13:26:24.000Z,,,Black Swan Energy Ltd.,OGAA,
-121.775037885702602,57.046051065261487,17020501,000024546,4,19,VALV,Valve,100100570,2017-08-11T13:26:24.000Z,,,Black Swan Energy Ltd.,OGAA,
-121.775037885702602,57.046051065261487,17020502,000024546,4,20,VALV,Valve,100100570,2017-08-11T13:26:24.000Z,,,Black Swan Energy Ltd.,OGAA,
-121.772496364572177,57.043336093332229,17020503,000024546,4,21,RISE,Riser,100100570,2017-08-11T13:26:24.000Z,,,Black Swan Energy Ltd.,OGAA,
-121.772496364572177,57.043336093332229,17020504,000024546,4,22,VALV,Valve,100100570,2017-08-11T13:26:24.000Z,,,Black Swan Energy Ltd.,OGAA,
-120.589668403554242,56.053134941578278,17020505,000024547,1,1,RISE,Riser,100103013,2017-07-11T10:01:32.000Z,,,Crew Energy Inc.,OGAA,
-120.589668403554242,56.053134941578278,17020506,000024547,1,2,VALV,Valve,100103013,2017-07-11T10:01:32.000Z,,,Crew Energy Inc.,OGAA,
-120.590625319796999,56.051953656408827,17020507,000024547,1,3,RISE,Riser,100103013,2017-07-11T10:01:32.000Z,,,Crew Energy Inc.,OGAA,
-120.590625319796999,56.051953656408827,17020508,000024547,1,4,VALV,Valve,100103013,2017-07-11T10:01:32.000Z,,,Crew Energy Inc.,OGAA,
-120.588204358137602,56.05302778462675,17020509,000024548,1,1,RISE,Riser,100103014,2017-07-11T13:19:06.000Z,,,Crew Energy Inc.,OGAA,
-120.588204358137602,56.05302778462675,17020510,000024548,1,2,VALV,Valve,100103014,2017-07-11T13:19:06.000Z,,,Crew Energy Inc.,OGAA,
-120.589622327120978,56.053832253437463,17020511,000024548,1,3,RISE,Riser,100103014,2017-07-11T13:19:06.000Z,,,Crew Energy Inc.,OGAA,
-120.589622327120978,56.053832253437463,17020512,000024548,1,4,VALV,Valve,100103014,2017-07-11T13:19:06.000Z,,,Crew Energy Inc.,OGAA,
-120.588252507253728,56.053028212207302,17020513,000024548,2,5,RISE,Riser,100103014,2017-07-11T13:19:06.000Z,,,Crew Energy Inc.,OGAA,
-120.588252507253728,56.053028212207302,17020514,000024548,2,6,VALV,Valve,100103014,2017-07-11T13:19:06.000Z,,,Crew Energy Inc.,OGAA,
-120.589482429966935,56.053147371948576,17020515,000024548,2,7,RISE,Riser,100103014,2017-07-11T13:19:06.000Z,,,Crew Energy Inc.,OGAA,
-120.589482429966935,56.053147371948576,17020516,000024548,2,8,VALV,Valve,100103014,2017-07-11T13:19:06.000Z,,,Crew Energy Inc.,OGAA,
-120.589667702069946,56.053205985210191,17020517,000024548,2,9,RISE,Riser,100103014,2017-07-11T13:19:06.000Z,,,Crew Energy Inc.,OGAA,
-120.589667702069946,56.053205985210191,17020518,000024548,2,10,VALV,Valve,100103014,2017-07-11T13:19:06.000Z,,,Crew Energy Inc.,OGAA,
-120.589670482233586,56.053832186441213,17020519,000024548,2,11,RISE,Riser,100103014,2017-07-11T13:19:06.000Z,,,Crew Energy Inc.,OGAA,
-120.589670482233586,56.053832186441213,17020520,000024548,2,12,VALV,Valve,100103014,2017-07-11T13:19:06.000Z,,,Crew Energy Inc.,OGAA,
-120.918893506842537,56.118450253982637,17020521,000024550,1,1,RISE,Riser,100102888,2017-10-04T13:29:37.000Z,,,Crew Energy Inc.,OGAA,
-120.918893506842537,56.118450253982637,17020522,000024550,1,2,VALV,Valve,100102888,2017-10-04T13:29:37.000Z,,,Crew Energy Inc.,OGAA,
-120.938280868293461,56.134724502885362,17020523,000024550,1,3,RISE,Riser,100102888,2017-10-04T13:29:37.000Z,,,Crew Energy Inc.,OGAA,
-120.938280868293461,56.134724502885362,17020524,000024550,1,4,VALV,Valve,100102888,2017-10-04T13:29:37.000Z,,,Crew Energy Inc.,OGAA,
-120.938280868293461,56.134724502885362,17020525,000024550,1,5,RISE,Riser,100102888,2017-10-04T13:29:37.000Z,,,Crew Energy Inc.,OGAA,
-120.938280868293461,56.134724502885362,17020526,000024550,1,6,VALV,Valve,100102888,2017-10-04T13:29:37.000Z,,,Crew Energy Inc.,OGAA,
-120.956750545883665,56.132113409912037,17020527,000024550,1,7,RISE,Riser,100102888,2017-10-04T13:29:37.000Z,,,Crew Energy Inc.,OGAA,
-120.956750545883665,56.132113409912037,17020528,000024550,1,8,VALV,Valve,100102888,2017-10-04T13:29:37.000Z,,,Crew Energy Inc.,OGAA,
-120.91889952860565,56.118458583498189,17020529,000024550,2,9,RISE,Riser,100102888,2017-10-04T13:29:37.000Z,,,Crew Energy Inc.,OGAA,
-120.91889952860565,56.118458583498189,17020530,000024550,2,10,VALV,Valve,100102888,2017-10-04T13:29:37.000Z,,,Crew Energy Inc.,OGAA,
-120.938281549466936,56.134733477470867,17020531,000024550,2,11,RISE,Riser,100102888,2017-10-04T13:29:37.000Z,,,Crew Energy Inc.,OGAA,
-120.938281549466936,56.134733477470867,17020532,000024550,2,12,VALV,Valve,100102888,2017-10-04T13:29:37.000Z,,,Crew Energy Inc.,OGAA,
-120.938281549466936,56.134733477470867,17020533,000024550,2,13,RISE,Riser,100102888,2017-10-04T13:29:37.000Z,,,Crew Energy Inc.,OGAA,
-120.938281549466936,56.134733477470867,17020534,000024550,2,14,VALV,Valve,100102888,2017-10-04T13:29:37.000Z,,,Crew Energy Inc.,OGAA,
-120.95676224669883,56.132119573913158,17020535,000024550,2,15,RISE,Riser,100102888,2017-10-04T13:29:37.000Z,,,Crew Energy Inc.,OGAA,
-120.95676224669883,56.132119573913158,17020536,000024550,2,16,VALV,Valve,100102888,2017-10-04T13:29:37.000Z,,,Crew Energy Inc.,OGAA,
-120.879431689257117,56.070204213155669,17020537,000024553,2,201,VALV,Valve,100102572,2017-08-11T14:10:03.000Z,,,Crew Energy Inc.,OGAA,
-120.879431689257117,56.070204213155669,17020538,000024553,2,202,RISE,Riser,100102572,2017-08-11T14:10:03.000Z,,,Crew Energy Inc.,OGAA,
-120.741524436754602,56.052543718392656,17020539,000024553,2,203,RISE,Riser,100102572,2017-08-11T14:10:03.000Z,,,Crew Energy Inc.,OGAA,
-120.741524436754602,56.052543718392656,17020540,000024553,2,204,VALV,Valve,100102572,2017-08-11T14:10:03.000Z,,,Crew Energy Inc.,OGAA,
-120.217166778370114,55.999793112761992,17020541,000024554,1,1,RISE,Riser,100103055,2017-08-25T10:39:52.000Z,,,Leucrotta Exploration Inc.,OGAA,
-120.20561430108323,55.999624407484212,17020542,000024554,1,2,RISE,Riser,100103055,2017-08-25T10:39:52.000Z,,,Leucrotta Exploration Inc.,OGAA,
-120.217166778370114,55.999793112761992,17020543,000024554,1,3,VALV,Valve,100103055,2017-08-25T10:39:52.000Z,,,Leucrotta Exploration Inc.,OGAA,
-120.20561430108323,55.999624407484212,17020544,000024554,1,4,VALV,Valve,100103055,2017-08-25T10:39:52.000Z,,,Leucrotta Exploration Inc.,OGAA,
-120.133410750426748,55.802735991076965,17020545,000024557,1,1,RISE,Riser,100102516,2017-07-27T13:18:15.000Z,,,ARC Resources Ltd.,OGAA,
-120.133410750426748,55.802735991076965,17020546,000024557,1,2,VALV,Valve,100102516,2017-07-27T13:18:15.000Z,,,ARC Resources Ltd.,OGAA,
-120.138664739404405,55.811173594014448,17020547,000024557,1,3,RISE,Riser,100102516,2017-07-27T13:18:15.000Z,,,ARC Resources Ltd.,OGAA,
-120.138664739404405,55.811173594014448,17020548,000024557,1,4,VALV,Valve,100102516,2017-07-27T13:18:15.000Z,,,ARC Resources Ltd.,OGAA,
-120.137808393353438,55.840000441366975,17020549,000024557,1,5,RISE,Riser,100102516,2017-07-27T13:18:15.000Z,,,ARC Resources Ltd.,OGAA,
-120.137808393353438,55.840000441366975,17020550,000024557,1,6,VALV,Valve,100102516,2017-07-27T13:18:15.000Z,,,ARC Resources Ltd.,OGAA,
-120.137808393353438,55.840000441366975,17020551,000024557,1,7,VALV,Valve,100102516,2017-07-27T13:18:15.000Z,,,ARC Resources Ltd.,OGAA,
-120.145412988074028,55.848492332774796,17020552,000024557,1,8,RISE,Riser,100102516,2017-07-27T13:18:15.000Z,,,ARC Resources Ltd.,OGAA,
-120.145412988074028,55.848492332774796,17020553,000024557,1,9,VALV,Valve,100102516,2017-07-27T13:18:15.000Z,,,ARC Resources Ltd.,OGAA,
-120.145412988074028,55.848492332774796,17020554,000024557,1,10,VALV,Valve,100102516,2017-07-27T13:18:15.000Z,,,ARC Resources Ltd.,OGAA,
-120.559702755365265,55.883157604573803,17020555,000024558,1,1,RISE,Riser,100103061,2017-11-07T08:17:12.000Z,,,Encana Corporation,OGAA,
-120.559702755365265,55.883157604573803,17020556,000024558,1,2,VALV,Valve,100103061,2017-11-07T08:17:12.000Z,,,Encana Corporation,OGAA,
-120.559702755365265,55.883157604573803,17020557,000024558,1,3,VALV,Valve,100103061,2017-11-07T08:17:12.000Z,,,Encana Corporation,OGAA,
-120.559782662417291,55.883157560384213,17020558,000024558,2,1,RISE,Riser,100103061,2017-11-07T08:17:12.000Z,,,Encana Corporation,OGAA,
-120.559782662417291,55.883157560384213,17020559,000024558,2,2,VALV,Valve,100103061,2017-11-07T08:17:12.000Z,,,Encana Corporation,OGAA,
-120.559782662417291,55.883157560384213,17020560,000024558,2,3,VALV,Valve,100103061,2017-11-07T08:17:12.000Z,,,Encana Corporation,OGAA,
-120.569196700723737,55.882120598185828,17020561,000024558,2,4,RISE,Riser,100103061,2017-11-07T08:17:12.000Z,,,Encana Corporation,OGAA,
-120.569196700723737,55.882120598185828,17020562,000024558,2,5,VALV,Valve,100103061,2017-11-07T08:17:12.000Z,,,Encana Corporation,OGAA,
-120.569287022767483,55.882089131091476,17020563,000024558,3,1,RISE,Riser,100103061,2017-11-07T08:17:12.000Z,,,Encana Corporation,OGAA,
-120.569287022767483,55.882089131091476,17020564,000024558,3,2,VALV,Valve,100103061,2017-11-07T08:17:12.000Z,,,Encana Corporation,OGAA,
-120.559766680785842,55.883157568497758,17020565,000024558,3,3,RISE,Riser,100103061,2017-11-07T08:17:12.000Z,,,Encana Corporation,OGAA,
-120.559766680785842,55.883157568497758,17020566,000024558,3,4,VALV,Valve,100103061,2017-11-07T08:17:12.000Z,,,Encana Corporation,OGAA,
-120.570372539441237,55.883310860975584,17020567,000024558,4,1,RISE,Riser,100103061,2017-11-07T08:17:12.000Z,,,Encana Corporation,OGAA,
-120.570372539441237,55.883310860975584,17020568,000024558,4,2,VALV,Valve,100103061,2017-11-07T08:17:12.000Z,,,Encana Corporation,OGAA,
-120.559851350041029,55.883157521788341,17020569,000024558,4,3,RISE,Riser,100103061,2017-11-07T08:17:12.000Z,,,Encana Corporation,OGAA,
-120.559851350041029,55.883157521788341,17020570,000024558,4,4,VALV,Valve,100103061,2017-11-07T08:17:12.000Z,,,Encana Corporation,OGAA,
-120.535933690196686,55.904714868686277,17020571,000024559,1,1,RISE,Riser,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.535933690196686,55.904714868686277,17020572,000024559,1,2,VALV,Valve,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.550467586800707,55.904430654534302,17020573,000024559,1,3,RISE,Riser,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.550467586800707,55.904430654534302,17020574,000024559,1,4,VALV,Valve,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.550507562102766,55.90443066817403,17020575,000024559,2,1,RISE,Riser,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.550507562102766,55.90443066817403,17020576,000024559,2,2,VALV,Valve,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.556573438873585,55.899436213057832,17020577,000024559,2,3,RISE,Riser,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.556573438873585,55.899436213057832,17020578,000024559,2,4,VALV,Valve,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.556577066568536,55.899400987598582,17020579,000024559,3,1,RISE,Riser,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.556577066568536,55.899400987598582,17020580,000024559,3,2,VALV,Valve,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.556577066568536,55.899400987598582,17020581,000024559,3,3,VALV,Valve,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.559367017640014,55.883157737552708,17020582,000024559,3,4,RISE,Riser,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.559367017640014,55.883157737552708,17020583,000024559,3,5,VALV,Valve,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.559463119352984,55.883157690184369,17020584,000024559,4,1,RISE,Riser,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.559463119352984,55.883157690184369,17020585,000024559,4,2,VALV,Valve,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.559543024070436,55.88315765143723,17020586,000024559,5,1,RISE,Riser,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.559543024070436,55.88315765143723,17020587,000024559,5,2,VALV,Valve,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.559414962411751,55.883157714250792,17020588,000024559,6,1,RISE,Riser,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.559414962411751,55.883157714250792,17020589,000024559,6,2,VALV,Valve,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.55657707009172,55.899366111049993,17020590,000024559,6,3,RISE,Riser,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.55657707009172,55.899366111049993,17020591,000024559,6,4,VALV,Valve,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.559622930384847,55.883157612708466,17020592,000024559,7,1,RISE,Riser,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.559622930384847,55.883157612708466,17020593,000024559,7,2,VALV,Valve,100103066,2018-01-05T14:38:30.000Z,,,Encana Corporation,OGAA,
-120.55921965424487,55.923106187367807,17020594,000024561,1,1,RISE,Riser,100103068,2018-01-11T14:34:18.000Z,,,Encana Corporation,OGAA,
-120.55921965424487,55.923106187367807,17020595,000024561,1,2,VALV,Valve,100103068,2018-01-11T14:34:18.000Z,,,Encana Corporation,OGAA,
-120.55921965424487,55.923106187367807,17020596,000024561,1,3,VALV,Valve,100103068,2018-01-11T14:34:18.000Z,,,Encana Corporation,OGAA,
-120.556577076624677,55.899311162848498,17020597,000024561,1,4,RISE,Riser,100103068,2018-01-11T14:34:18.000Z,,,Encana Corporation,OGAA,
-120.556577076624677,55.899311162848498,17020598,000024561,1,5,VALV,Valve,100103068,2018-01-11T14:34:18.000Z,,,Encana Corporation,OGAA,
-120.55933963689408,55.923106265795823,17020599,000024561,2,1,RISE,Riser,100103068,2018-01-11T14:34:18.000Z,,,Encana Corporation,OGAA,
-120.55933963689408,55.923106265795823,17020600,000024561,2,2,VALV,Valve,100103068,2018-01-11T14:34:18.000Z,,,Encana Corporation,OGAA,
-120.55933963689408,55.923106265795823,17020601,000024561,2,3,VALV,Valve,100103068,2018-01-11T14:34:18.000Z,,,Encana Corporation,OGAA,
-120.559419624138286,55.923106318865521,17020602,000024561,3,1,RISE,Riser,100103068,2018-01-11T14:34:18.000Z,,,Encana Corporation,OGAA,
-120.559419624138286,55.923106318865521,17020603,000024561,3,2,VALV,Valve,100103068,2018-01-11T14:34:18.000Z,,,Encana Corporation,OGAA,
-120.559419624138286,55.923106318865521,17020604,000024561,3,3,VALV,Valve,100103068,2018-01-11T14:34:18.000Z,,,Encana Corporation,OGAA,
-120.556577071863927,55.899352300093241,17020605,000024561,4,1,RISE,Riser,100103068,2018-01-11T14:34:18.000Z,,,Encana Corporation,OGAA,
-120.556577071863927,55.899352300093241,17020606,000024561,4,2,VALV,Valve,100103068,2018-01-11T14:34:18.000Z,,,Encana Corporation,OGAA,
-120.559259647928329,55.923106213500169,17020607,000024561,4,3,RISE,Riser,100103068,2018-01-11T14:34:18.000Z,,,Encana Corporation,OGAA,
-120.559259647928329,55.923106213500169,17020608,000024561,4,4,VALV,Valve,100103068,2018-01-11T14:34:18.000Z,,,Encana Corporation,OGAA,
-121.050187408586808,56.008874617363311,17020609,000024564,1,1,RISE,Riser,100103078,2017-08-29T13:56:34.000Z,,,Shell Canada Limited,OGAA,
-121.050187408586808,56.008874617363311,17020610,000024564,1,2,VALV,Valve,100103078,2017-08-29T13:56:34.000Z,,,Shell Canada Limited,OGAA,
-121.049711275010807,56.009091759283088,17020611,000024564,1,3,RISE,Riser,100103078,2017-08-29T13:56:34.000Z,,,Shell Canada Limited,OGAA,
-121.049711275010807,56.009091759283088,17020612,000024564,1,4,VALV,Valve,100103078,2017-08-29T13:56:34.000Z,,,Shell Canada Limited,OGAA,
-121.050187408586808,56.008874617363311,17020613,000024564,2,5,RISE,Riser,100103078,2017-08-29T13:56:34.000Z,,,Shell Canada Limited,OGAA,
-121.050187408586808,56.008874617363311,17020614,000024564,2,6,VALV,Valve,100103078,2017-08-29T13:56:34.000Z,,,Shell Canada Limited,OGAA,
-121.050187408586808,56.008874617363311,17020615,000024564,2,7,LNHT,Line Heater,100103078,2017-08-29T13:56:34.000Z,,,Shell Canada Limited,OGAA,
-121.049711275010807,56.009091759283088,17020616,000024564,2,8,RISE,Riser,100103078,2017-08-29T13:56:34.000Z,,,Shell Canada Limited,OGAA,
-121.049711275010807,56.009091759283088,17020617,000024564,2,9,VALV,Valve,100103078,2017-08-29T13:56:34.000Z,,,Shell Canada Limited,OGAA,
-121.069388699805174,56.10378698494857,17020618,000024566,1,1,RISE,Riser,100103092,2017-08-22T15:55:21.000Z,,,Crew Energy Inc.,OGAA,
-121.069388699805174,56.10378698494857,17020619,000024566,1,2,VALV,Valve,100103092,2017-08-22T15:55:21.000Z,,,Crew Energy Inc.,OGAA,
-121.078427263010184,56.096548397192457,17020620,000024566,1,3,RISE,Riser,100103092,2017-08-22T15:55:21.000Z,,,Crew Energy Inc.,OGAA,
-121.078427263010184,56.096548397192457,17020621,000024566,1,4,VALV,Valve,100103092,2017-08-22T15:55:21.000Z,,,Crew Energy Inc.,OGAA,
-121.436328287639228,56.947275135666942,17020622,000024568,1,1,RISE,Riser,100103106,2017-08-11T14:18:15.000Z,,,Todd Energy Canada Limited,OGAA,
-121.436328287639228,56.947275135666942,17020623,000024568,1,2,VALV,Valve,100103106,2017-08-11T14:18:15.000Z,,,Todd Energy Canada Limited,OGAA,
-121.435211922946351,56.947405973084081,17020624,000024568,1,3,RISE,Riser,100103106,2017-08-11T14:18:15.000Z,,,Todd Energy Canada Limited,OGAA,
-121.435211922946351,56.947405973084081,17020625,000024568,1,4,VALV,Valve,100103106,2017-08-11T14:18:15.000Z,,,Todd Energy Canada Limited,OGAA,
-122.050441379204997,56.2983520248848,17020626,000024573,1,1,RISE,Riser,100102986,2017-08-15T16:11:41.000Z,,,Canbriam Energy Inc.,OGAA,
-122.050441379204997,56.2983520248848,17020627,000024573,1,2,VALV,Valve,100102986,2017-08-15T16:11:41.000Z,,,Canbriam Energy Inc.,OGAA,
-122.110096451062688,56.274197510996451,17020628,000024573,1,3,RISE,Riser,100102986,2017-08-15T16:11:41.000Z,,,Canbriam Energy Inc.,OGAA,
-122.110096451062688,56.274197510996451,17020629,000024573,1,4,VALV,Valve,100102986,2017-08-15T16:11:41.000Z,,,Canbriam Energy Inc.,OGAA,
-120.559003374470379,55.923228121385065,17020630,000024576,1,1,RISE,Riser,100103127,2018-01-11T15:40:35.000Z,,,Encana Corporation,OGAA,
-120.559003374470379,55.923228121385065,17020631,000024576,1,2,VALV,Valve,100103127,2018-01-11T15:40:35.000Z,,,Encana Corporation,OGAA,
-120.553763919611839,55.927880417435063,17020632,000024576,1,3,RISE,Riser,100103127,2018-01-11T15:40:35.000Z,,,Encana Corporation,OGAA,
-120.553763919611839,55.927880417435063,17020633,000024576,1,4,VALV,Valve,100103127,2018-01-11T15:40:35.000Z,,,Encana Corporation,OGAA,
-120.605277016896252,55.938204407843259,17020634,000024576,2,1,RISE,Riser,100103127,2018-01-11T15:40:35.000Z,,,Encana Corporation,OGAA,
-120.605277016896252,55.938204407843259,17020635,000024576,2,2,VALV,Valve,100103127,2018-01-11T15:40:35.000Z,,,Encana Corporation,OGAA,
-120.559147354463576,55.923228203705108,17020636,000024576,2,3,RISE,Riser,100103127,2018-01-11T15:40:35.000Z,,,Encana Corporation,OGAA,
-120.559147354463576,55.923228203705108,17020637,000024576,2,4,VALV,Valve,100103127,2018-01-11T15:40:35.000Z,,,Encana Corporation,OGAA,
-120.553819917988406,55.927880716514487,17020638,000024576,3,1,RISE,Riser,100103127,2018-01-11T15:40:35.000Z,,,Encana Corporation,OGAA,
-120.553819917988406,55.927880716514487,17020639,000024576,3,2,VALV,Valve,100103127,2018-01-11T15:40:35.000Z,,,Encana Corporation,OGAA,
-120.559035370229395,55.923228139501688,17020640,000024576,3,3,RISE,Riser,100103127,2018-01-11T15:40:35.000Z,,,Encana Corporation,OGAA,
-120.559035370229395,55.923228139501688,17020641,000024576,3,4,VALV,Valve,100103127,2018-01-11T15:40:35.000Z,,,Encana Corporation,OGAA,
-120.559067365988398,55.923228157610204,17020642,000024576,4,1,RISE,Riser,100103127,2018-01-11T15:40:35.000Z,,,Encana Corporation,OGAA,
-120.559067365988398,55.923228157610204,17020643,000024576,4,2,VALV,Valve,100103127,2018-01-11T15:40:35.000Z,,,Encana Corporation,OGAA,
-120.605196997002338,55.938204410596121,17020644,000024576,4,3,RISE,Riser,100103127,2018-01-11T15:40:35.000Z,,,Encana Corporation,OGAA,
-120.605196997002338,55.938204410596121,17020645,000024576,4,4,VALV,Valve,100103127,2018-01-11T15:40:35.000Z,,,Encana Corporation,OGAA,
-122.014666624825097,56.693329535161702,17020646,000024577,1,1,RISE,Riser,100103206,2017-09-07T15:25:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-122.014666624825097,56.693329535161702,17020647,000024577,1,2,VALV,Valve,100103206,2017-09-07T15:25:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-122.034770820606312,56.689060455982066,17020648,000024577,1,7,RISE,Riser,100103206,2017-09-07T15:25:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-122.034770820606312,56.689060455982066,17020649,000024577,1,8,VALV,Valve,100103206,2017-09-07T15:25:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-122.014679361875309,56.69331802502446,17020650,000024577,2,3,RISE,Riser,100103206,2017-09-07T15:25:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-122.014679361875309,56.69331802502446,17020651,000024577,2,4,VALV,Valve,100103206,2017-09-07T15:25:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-122.034775126798763,56.689073720613095,17020652,000024577,2,9,RISE,Riser,100103206,2017-09-07T15:25:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-122.034775126798763,56.689073720613095,17020653,000024577,2,10,VALV,Valve,100103206,2017-09-07T15:25:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-122.014692098825961,56.693306515780868,17020654,000024577,3,5,RISE,Riser,100103206,2017-09-07T15:25:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-122.014692098825961,56.693306515780868,17020655,000024577,3,6,VALV,Valve,100103206,2017-09-07T15:25:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-122.034779432902639,56.689086986138967,17020656,000024577,3,11,RISE,Riser,100103206,2017-09-07T15:25:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-122.034779432902639,56.689086986138967,17020657,000024577,3,12,VALV,Valve,100103206,2017-09-07T15:25:35.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.53714784118435,55.673046377544424,17020658,000024580,1,1,RISE,Riser,100102345,2017-11-20T10:28:39.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.538821637909578,55.664914203125306,17020659,000024580,1,2,RISE,Riser,100102345,2017-11-20T10:28:39.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.538821637909578,55.664914203125306,17020660,000024580,1,3,VALV,Valve,100102345,2017-11-20T10:28:39.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.53714784118435,55.673046377544424,17020661,000024580,1,4,VALV,Valve,100102345,2017-11-20T10:28:39.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.537147337696837,55.673046029464231,17020662,000024580,2,5,RISE,Riser,100102345,2017-11-20T10:28:39.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.538820843856044,55.66491420275289,17020663,000024580,2,6,RISE,Riser,100102345,2017-11-20T10:28:39.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.538820843856044,55.66491420275289,17020664,000024580,2,7,VALV,Valve,100102345,2017-11-20T10:28:39.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.537147337696837,55.673046029464231,17020665,000024580,2,8,VALV,Valve,100102345,2017-11-20T10:28:39.000Z,,,Tourmaline Oil Corp.,OGAA,
-120.648442472360685,56.339543248826374,17020666,000024581,1,1,VALV,Valve,100103265,2017-11-23T14:53:48.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.648451575382552,56.339550672203202,17020667,000024581,1,2,RISE,Riser,100103265,2017-11-23T14:53:48.000Z,,,Canadian Natural Resources Limited,OGAA,
-120.679233226944405,56.338444530846687,17020668,000024581,1,3,VALV,Valve,100103265,2017-11-23T14:53:48.000Z,,,Canadian Natural Resources Limited,OGAA,
