OBJECTID,PROJECT_NUMBER,SEGMENT_NUMBER,LINE_TYPE,LINE_TYPE_DESC,PHYSICAL_PIPE_LENGTH,STATUS,APPLICATION_DETERMINATION_NUM,ACTIVITY_APPROVAL_DATE,ACTIVITY_CANCEL_DATE,LEGACY_OGC_FILE_NUMBER,PROPONENT,AUTHORITY_TYPE,DATA_SOURCE,SHAPELEN
292080,000001133,44,TR,Transmission,850,Active,100001384,2017-10-13T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,849.684950410663
292081,000001133,45,TR,Transmission,1,Active,100001384,2017-10-13T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,1.29312319985453
292082,000001144,1,IM,Intermediate,276.7,Active,100001491,1962-08-01T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,277.295694612671
292083,000001257,5,IM,Intermediate,4937.98,Active,100001978,1964-07-13T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,4942.98792250184
292084,000001263,1,TR,Transmission,16,Active,100001996,1964-08-18T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,16.4766968986505
292085,000001263,2,TR,Transmission,415,Active,100001996,1964-08-18T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,450.533093468452
292086,000001263,3,TR,Transmission,552,Active,100001996,1964-08-18T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,551.284984031727
292087,000001263,4,TR,Transmission,51,Active,100001996,2018-01-30T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,51.3791890208776
292088,000001263,5,TR,Transmission,89,Active,100001996,2018-01-30T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,89.3261376635498
292089,000001263,6,TR,Transmission,412,Active,100001996,2018-01-30T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,412.176802438848
292067,000001133,31,TR,Transmission,1,Active,100001384,2017-10-13T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,0.799485615880611
292090,000001263,7,TR,Transmission,319,Active,100001996,2018-01-30T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,319.425654118363
292091,000001263,8,TR,Transmission,1159,Active,100001996,2018-01-30T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,1159.00544635844
292092,000001263,9,TR,Transmission,32,Active,100001996,2018-01-30T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,32.1683156028943
292093,000001263,10,TR,Transmission,1477,Active,100001996,2018-01-30T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,1476.4161861361
292094,000001263,11,TR,Transmission,11,Active,100001996,2018-01-30T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,10.766388429535
292095,000001263,12,TR,Transmission,967,Abandoned,100001996,2018-01-30T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,966.636582325922
292096,000001263,13,TR,Transmission,175,Abandoned,100001996,2018-01-30T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,174.723091016321
292097,000001263,14,TR,Transmission,136,Abandoned,100001996,2018-01-30T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,136.290774930494
292098,000001263,15,TR,Transmission,148,Abandoned,100001996,2018-01-30T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,147.666341075118
292099,000001263,16,TR,Transmission,292,Abandoned,100001996,2018-01-30T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,292.262071719572
292100,000001263,17,TR,Transmission,55,Abandoned,100001996,2018-01-30T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,54.9896857493294
292101,000001263,18,TR,Transmission,254,Abandoned,100001996,2018-01-30T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,253.629408006564
292102,000001307,1,IM,Intermediate,10.8,Active,100002209,1965-04-30T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,14.8707464244402
292103,000001307,2,IM,Intermediate,943.6,Active,100002209,1965-04-30T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,943.617882211354
292104,000001307,4,IM,Intermediate,525.6,New,100002209,2017-12-12T15:29:17.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,524.785559706982
292105,000001307,5,IM,Intermediate,44,Active,100002209,2017-12-12T15:29:17.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,44.0338796344026
292106,000001307,6,IM,Intermediate,701.98,Active,100002209,2017-12-12T15:29:17.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,702.843059398947
292107,000001307,7,IM,Intermediate,168,New,100002209,2017-12-12T15:29:17.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,159.818646366187
292108,000001413,4,FL,Flow,1257,New,100002761,2016-11-24T07:59:04.000Z,,,Canlin Energy Corporation,OGAA,ORTHO,1230.24517728289
292109,000001422,31,TR,Transmission,97278.7,Active,100002825,1967-04-01T00:00:00.000Z,,,Pacific Northern Gas Ltd.,OGAA,GPSD,19135.3090294536
292110,000001422,35,TR,Transmission,400,New,100002825,2016-10-19T14:48:47.000Z,,,Pacific Northern Gas Ltd.,OGAA,GPSD,400.217140694234
292111,000001422,36,TR,Transmission,400,Active,100002825,2016-10-19T14:48:47.000Z,,,Pacific Northern Gas Ltd.,OGAA,GPSD,400.217140694234
292112,000001422,37,TR,Transmission,78083.78,Active,100002825,2016-10-19T14:48:47.000Z,,,Pacific Northern Gas Ltd.,OGAA,GPSD,78042.2207950743
292113,000001439,1,IM,Intermediate,4767.4,Active,100002873,1967-07-20T00:00:00.000Z,,9709917,FortisBC Energy Inc.,OGAA,CGWC,4767.4039727353
292114,000001448,1,IM,Intermediate,2983,Active,100002927,1967-09-26T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,2979.37413897984
292115,000001448,4,IM,Intermediate,7.8,Active,100002927,2018-02-22T10:25:14.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,8.05832517896864
292116,000001448,5,IM,Intermediate,40,New,100002927,2018-02-22T10:25:14.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,36.4279083552702
292117,000001448,6,IM,Intermediate,8.4,Active,100002927,2018-02-22T10:25:14.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,8.38084441628646
292118,000001448,7,IM,Intermediate,102.24,Active,100002927,2018-02-22T10:25:14.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,102.226705329252
292119,000001448,8,IM,Intermediate,130,New,100002927,2018-02-22T10:25:14.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,141.358821112373
292120,000001474,1,TR,Transmission,30147,Active,100003100,1968-04-09T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,30151.2937418271
292121,000001474,2,TR,Transmission,1333,Active,100003100,1968-04-09T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,762.434287947397
292122,000001474,3,TR,Transmission,2908,Active,100003100,2016-08-11T08:09:29.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,2908.01193328406
292123,000001474,4,TR,Transmission,1334,Active,100003100,2016-08-11T08:09:29.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,1333.79200641516
292124,000001474,5,TR,Transmission,34324,Active,100003100,2017-10-11T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,34326.8123638742
292125,000001474,6,TR,Transmission,195.32,Active,100003100,2017-10-11T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,195.359537400615
292126,000001474,7,TR,Transmission,1.77,Active,100003100,2017-10-11T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,1.76690914608455
292129,000001525,4,TR,Transmission,2198,Active,100003351,1969-04-16T00:00:00.000Z,,9705962,FortisBC Energy Inc.,OGAA,CGWC,2200.68124404853
292130,000001525,7,IM,Intermediate,290.16,Abandoned,100003351,2018-04-11T15:56:29.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,290.015846920417
292131,000001525,8,IM,Intermediate,131.03,Abandoned,100003351,2018-04-11T15:56:29.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,131.040124090288
292132,000001545,2,IM,Intermediate,1631.56,Active,100003374,1969-07-01T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,1633.69755325771
292133,000001551,2,IM,Intermediate,76.702,Active,100003400,1969-08-01T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,76.7451008591867
292134,000001551,3,IM,Intermediate,769.85,New,100003400,2018-05-11T11:11:18.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,770.299471644498
292135,000001551,4,IM,Intermediate,531.27,New,100003400,2018-05-11T11:11:18.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,531.710649666897
292136,000001600,1,TR,Transmission,6846.4,Active,100003618,1970-05-11T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,6295.65380199386
292137,000001681,4,IM,Intermediate,5515,Active,100003916,1971-03-31T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,5730.84723788644
292138,000001681,6,IM,Intermediate,1023.7,Active,100003916,2018-02-23T12:30:55.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,1087.19825278404
292139,000001682,3,TR,Transmission,7350,Active,100003919,1995-08-10T00:00:00.000Z,,9709641,FortisBC Energy Inc.,OGAA,CGWC,7062.12840743859
292140,000001682,10,TR,Transmission,130,Abandoned,100003919,2017-05-05T13:49:30.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,115.971442887113
292141,000001685,6,TR,Transmission,199,New,100003931,2018-03-14T09:31:53.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,198.889263065154
292142,000001685,7,TR,Transmission,170,New,100003931,2018-03-14T09:31:53.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,144.509578173974
292143,000001706,1,TR,Transmission,10099,Active,100003935,1971-06-01T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,9999.9136421974
292144,000001706,2,TR,Transmission,204.8,Active,100003935,2017-05-26T09:14:18.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,204.183639083731
292145,000001741,1,TR,Transmission,18990,Active,100003897,1971-03-08T00:00:00.000Z,,9709927,FortisBC Energy Inc.,OGAA,CGWC,18969.8412242198
292146,000001741,2,TR,Transmission,45090,Active,100003897,1971-03-08T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,45086.5670041454
292147,000001866,1,IM,Intermediate,168.96,Active,100004490,1973-01-18T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,168.962314288705
292148,000001977,1,IM,Intermediate,187.79,Active,100004686,1973-11-20T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,187.792718939372
292127,000001495,1,IM,Intermediate,390,Active,100003182,1968-10-01T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,389.9761817416
292128,000001495,4,IM,Intermediate,90.51,Abandoned,100003182,2017-04-03T14:45:13.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,90.5446381990675
292149,000001990,1,IM,Intermediate,2069.68,Active,100004778,1974-01-28T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,2070.46495367358
292150,000002183,6,TR,Transmission,12503.5,Active,100005079,1975-09-27T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,1100.46743341805
292151,000002198,1,IM,Intermediate,212.72,Active,100005149,1975-12-11T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,212.716631176469
292152,000002353,9,GA,Gathering,5599.2,Active,100005574,1977-02-10T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,GPSD,4302.76626927106
292153,000002519,10,GA,Gathering,1177.31,Active,100006037,1977-12-28T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,CGWC,1179.05447545886
292154,000002519,12,GA,Gathering,2014.82,Active,100006037,1977-12-28T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,CGWC,2018.30972387618
292155,000002628,1,IM,Intermediate,586.5,Active,100006317,1978-05-19T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,586.200337867387
292156,000002628,3,IM,Intermediate,586.5,Active,100006317,2017-06-15T09:05:16.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,586.200337867387
292157,000002632,3,GA,Gathering,2176.49,Active,100006337,1978-06-07T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,CGWC,2181.59553675301
292158,000002728,1,IM,Intermediate,1284,Active,100006471,1978-08-29T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,1283.69373871912
292159,000002728,2,IM,Intermediate,4,Active,100006471,1986-11-05T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,3.78701336939811
292160,000002728,3,IM,Intermediate,29,Active,100006471,2017-11-07T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,29.4581652904216
292161,000002728,4,IM,Intermediate,765,Active,100006471,2017-11-07T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,765.221172309108
292162,000002728,5,IM,Intermediate,31,Active,100006471,2017-11-07T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,30.7230192743514
292163,000002728,6,IM,Intermediate,865,Active,100006471,2017-11-07T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,865.318791371416
292164,000002728,7,IM,Intermediate,275,Active,100006471,2017-11-07T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,275.541595339908
292165,000002728,8,DI,Distribution,782,Active,100006471,2017-11-07T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,781.698027369691
292166,000002728,9,DI,Distribution,169,Active,100006471,2017-11-07T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,169.180781679545
292167,000002750,7,GA,Gathering,300,Active,100006702,2012-02-23T10:18:51.000Z,,9706837,Ikkuma Resources Corp.,OGAA,SNK,354.723236725186
292168,000002777,1,GA,Gathering,1819.28,Active,100006828,1979-02-05T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,CGWC,1818.26761755521
292169,000002777,2,GA,Gathering,379.87,New,100006828,2017-12-11T07:51:01.000Z,,,Canadian Natural Resources Limited,OGAA,CGWC,379.795056754622
292170,000002835,1,GA,Gathering,1145,Abandoned,100006949,1979-05-15T00:00:00.000Z,,,Pengrowth Energy Corporation,OGAA,CGWC,1041.77218583778
292171,000002835,3,GA,Gathering,1145,Active,100006949,2017-03-23T13:51:24.000Z,,,Pengrowth Energy Corporation,OGAA,GPSD,1130.00883052017
292172,000002868,2,FL,Flow,792.5,Active,100007047,1979-07-25T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,CGWC,789.636209033727
292173,000002983,1,GA,Gathering,230,Active,100007502,1980-02-19T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,GPSD,232.815322316923
292174,000003174,1,FL,Flow,1222,Active,100007858,1980-12-09T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,GPSD,1289.04700451312
292175,000003295,2,GA,Gathering,1540.97,Active,100008088,1981-05-21T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,CGWC,1541.9820696993
292176,000003295,3,GA,Gathering,995,New,100008088,2016-11-08T10:22:34.000Z,,,Canadian Natural Resources Limited,OGAA,SNK,893.437223386209
292177,000003353,1,TR,Transmission,917.4,Active,100008146,1981-08-24T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,914.270177767593
292178,000003353,2,TR,Transmission,500,Active,100008146,1981-08-24T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,502.139809254044
292179,000003353,3,TR,Transmission,1348,Active,100008146,1981-08-24T00:00:00.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,1349.50567585606
292180,000003353,4,TR,Transmission,550,Active,100008146,2017-06-29T16:09:17.000Z,,,FortisBC Energy Inc.,OGAA,CGWC,507.121664285459
292181,000003555,1,FL,Flow,693.42,Active,100008375,1982-07-18T00:00:00.000Z,,,Canadian Natural Resources Limited,OGAA,CGWC,694.350035000213
292182,000003597,12,DI,Distribution,570,Active,100008431,2012-07-17T15:21:02.000Z,,9702999,Pacific Northern Gas Ltd.,OGAA,GPSD,569.469674119749
292183,000003597,19,FG,Fuel Gas,575.77,Active,100008431,2018-02-13T12:24:30.000Z,,,Pacific Northern Gas Ltd.,OGAA,GPSD,576.938330959732
292184,000003597,20,DI,Distribution,253,Active,100008431,2018-02-13T12:24:30.000Z,,,Pacific Northern Gas Ltd.,OGAA,GPSD,253.533070694318
